"ID","Hospital","Responset1","Responset2","Responset3","Trt","Experience","Gender","Size"
52,6,44,44,45,0,6.6,1,1
53,6,41,42,41,1,6.5,1,1
54,6,39,39,43,1,13.1,0,1
55,6,46,46,44,0,10.4,1,1
56,6,36,38,41,1,6,0,1
57,6,46,43,43,0,3.1,0,1
58,6,38,41,42,1,4.8,0,1
59,6,45,47,45,0,7.3,1,1
60,6,42,44,44,0,5.9,1,1
61,7,40,36,39,0,13.2,1,0
62,7,34,40,38,1,3.8,1,0
63,7,40,38,40,0,5.4,1,0
64,7,39,38,40,0,9.4,1,0
65,7,39,40,40,0,12.7,0,0
66,7,32,37,33,1,9.1,1,0
67,7,43,41,42,0,4.4,1,0
68,7,33,34,36,1,16.6,1,0
69,7,42,39,42,0,7.1,1,0
70,7,38,38,40,0,2.2,0,0
71,8,46,42,45,0,7.8,1,1
72,8,43,45,44,0,9.6,1,1
73,8,40,39,41,1,10.4,1,1
74,8,40,37,40,1,6.1,0,1
75,8,40,39,43,1,9.3,1,1
76,8,44,43,47,0,9.5,1,1
77,8,42,43,44,1,12.3,1,1
78,8,42,41,42,0,8.4,0,1
79,8,41,42,43,1,13.3,1,1
80,8,42,41,42,0,12.8,1,1
81,9,39,44,41,1,10,1,1
82,9,39,38,39,1,5.1,1,1
83,9,43,46,43,0,18.6,1,1
84,9,43,41,46,0,13,1,1
85,9,39,41,40,1,4,1,1
86,9,41,41,44,1,13.8,1,1
87,9,41,42,44,1,15.5,1,1
88,9,42,42,43,0,6.3,1,1
89,9,37,41,40,1,6.1,0,1
90,9,35,38,43,1,4,0,1
91,10,32,33,36,1,11,1,0
92,10,43,42,42,0,7.7,1,0
93,10,39,39,40,0,18.9,1,0
94,10,34,35,36,1,5.5,0,0
95,10,35,35,39,1,2.9,1,0
96,10,40,39,38,0,5.1,0,0
97,10,43,39,41,0,18.4,1,0
98,10,37,35,40,1,9.9,1,0
99,10,33,36,36,1,2.7,1,0
100,10,45,39,41,0,6.1,1,0
101,11,40,38,37,0,16.2,0,0
102,11,37,38,38,1,2.9,0,0
103,11,39,42,40,1,2.8,1,0
104,11,38,40,40,1,5.3,1,0
105,11,35,39,41,1,15.1,1,0
106,11,38,40,37,1,5.3,0,0
107,11,40,39,41,0,13.9,1,0
108,11,40,38,41,1,10.9,1,0
109,11,38,39,39,1,10.5,1,0
110,11,41,41,42,1,5.9,1,0
111,12,39,42,42,1,7.7,1,0
112,12,38,40,38,1,14.5,1,0
113,12,42,43,42,0,9.7,1,0
114,12,38,37,35,1,7.8,1,0
115,12,44,42,40,0,9.2,1,0
116,12,36,37,37,1,12.6,1,0
117,12,36,35,35,0,29.4,0,0
118,12,41,43,45,0,4.2,1,0
119,12,34,33,36,1,9.2,0,0
120,12,37,41,40,1,10,1,0
121,13,41,43,43,1,6.5,1,0
122,13,40,41,42,0,7.2,0,0
123,13,43,42,46,0,8.4,1,0
124,13,37,41,38,1,6.3,0,0
125,13,39,44,42,0,5.7,0,0
126,13,38,41,42,1,5.5,1,0
127,13,46,46,46,0,8.7,1,0
128,13,43,42,46,0,6.7,1,0
129,13,40,41,43,1,10.7,1,0
130,13,44,40,42,0,25.4,1,0
131,14,38,36,40,1,6.6,1,0
132,14,41,41,41,0,7.9,0,0
133,14,44,44,48,0,4.2,1,0
134,14,40,41,43,0,4.9,0,0
135,14,35,35,39,1,13.2,0,0
136,14,42,43,42,0,11,0,0
137,14,40,39,41,0,9.3,0,0
138,14,39,39,40,1,8,1,0
139,14,39,39,39,0,4.2,0,0
140,14,42,42,42,0,6.3,1,0
141,15,33,34,39,1,15,1,0
142,15,37,36,36,1,5,1,0
143,15,36,39,36,0,11.7,1,0
144,15,39,40,38,1,5.1,1,0
145,15,38,38,39,1,5.5,1,0
146,15,38,39,38,1,5.8,1,0
147,15,42,39,40,0,11.9,1,0
148,15,39,40,39,0,5.2,0,0
149,15,43,42,39,0,6.6,1,0
150,15,36,39,38,0,11.6,0,0
151,16,42,41,44,0,9.3,1,0
152,16,41,37,39,0,9.2,0,0
153,16,31,37,39,1,12.8,0,0
154,16,35,41,39,1,5.2,0,0
155,16,37,39,40,0,4.1,0,0
156,16,41,38,38,0,5.4,0,0
157,16,41,41,37,0,7,1,0
158,16,41,41,46,1,9.1,1,0
159,16,43,43,43,0,6,1,0
160,16,42,42,43,1,7.3,1,0
161,17,44,42,46,0,10.8,1,1
162,17,43,45,42,0,6.2,0,1
163,17,38,42,39,1,10,1,1
164,17,46,44,43,0,5.7,0,1
165,17,40,39,42,1,5,1,1
166,17,40,37,44,0,29,0,1
167,17,38,36,41,1,6.2,0,1
168,17,39,36,41,1,8.1,0,1
169,17,45,42,41,0,8.2,1,1
170,17,41,39,43,1,7.7,1,1
171,18,34,37,38,1,7.8,1,0
172,18,36,39,42,1,7.6,1,0
173,18,35,41,39,0,7.5,0,0
174,18,35,39,39,1,13.1,1,0
175,18,40,43,42,0,5.1,1,0
176,18,41,42,41,0,9.3,1,0
177,18,38,37,39,1,6.3,1,0
178,18,41,45,47,0,12.5,0,0
179,18,34,36,40,1,3.1,0,0
180,18,41,38,44,0,17.6,1,0
181,19,38,39,37,1,6.7,1,0
182,19,40,41,48,1,4.7,1,0
183,19,44,44,41,0,13,1,0
184,19,43,38,43,0,5.8,1,0
185,19,38,40,42,1,11.5,1,0
186,19,38,41,40,0,13.9,0,0
187,19,37,37,39,1,5,0,0
188,19,41,45,43,1,6.5,1,0
189,19,41,43,44,0,6.3,1,0
190,19,34,38,41,1,16.8,1,0
191,20,40,40,40,0,3.6,1,0
192,20,34,38,40,1,4.4,1,0
193,20,37,37,38,1,10.7,1,0
194,20,45,41,37,0,8.8,1,0
195,20,40,41,40,0,4.6,0,0
196,20,40,42,43,0,3.5,1,0
197,20,43,45,43,0,6.1,1,0
198,20,45,43,44,0,8.9,1,0
199,20,37,38,38,1,2.8,0,0
200,20,37,37,40,0,5.5,0,0
