"ID","Hospital","Responset1","Responset2","Responset3","Trt","Experience","Gender","Size"
155,16,42,42,40,1,4.4,1,0
156,16,39,39,44,1,5.5,1,0
157,16,43,44,44,0,14,1,0
158,16,43,43,45,0,3.5,1,0
159,16,41,41,43,0,18.8,0,0
160,16,42,41,40,1,10.3,1,0
161,17,40,38,40,1,5.4,1,1
162,17,40,40,39,0,10.7,1,1
163,17,43,45,46,0,2.9,1,1
164,17,35,40,40,1,5.1,0,1
165,17,44,42,41,0,5.5,1,1
166,17,46,44,43,0,6.9,1,1
167,17,42,37,41,0,8.2,0,1
168,17,41,41,45,1,8.3,1,1
169,17,36,35,38,1,3.4,0,1
170,17,35,36,39,0,11.5,0,1
171,18,40,36,39,0,8.2,1,0
172,18,31,39,39,1,12.7,1,0
173,18,34,38,39,1,6.9,1,0
174,18,34,39,36,0,6.2,0,0
175,18,38,37,41,1,14,1,0
176,18,38,38,40,1,5.3,1,0
177,18,44,42,45,0,7.9,1,0
178,18,40,41,39,0,2.5,1,0
179,18,35,37,38,1,3.6,0,0
180,18,36,36,38,1,3.1,0,0
181,19,41,37,41,0,7.3,1,0
182,19,47,45,43,0,4.8,1,0
183,19,37,36,41,1,4.5,1,0
184,19,40,40,41,0,7.9,0,0
185,19,45,45,43,0,6.7,1,0
186,19,43,44,44,0,5,0,0
187,19,39,38,39,1,4.8,1,0
188,19,39,42,41,1,11.2,1,0
189,19,45,41,47,0,3.7,1,0
190,19,41,44,45,0,15.4,0,0
191,20,39,41,44,0,5.9,1,0
192,20,37,35,37,1,5.2,0,0
193,20,38,37,39,0,5.8,0,0
194,20,38,40,41,1,5.3,1,0
195,20,40,43,42,0,10.9,1,0
196,20,39,35,37,1,4.6,0,0
197,20,40,42,42,0,11,1,0
198,20,38,41,41,0,4.1,0,0
199,20,38,39,39,1,3.3,0,0
200,20,37,41,40,0,10,0,0
