"ID","Hospital","Responset1","Responset2","Responset3","Trt","Experience","Gender","Size"
190,19,32,37,37,1,8.7,1,0
191,20,44,46,44,0,4.8,1,1
192,20,42,44,43,0,14.7,1,1
193,20,35,37,38,1,12.4,1,1
194,20,39,39,40,1,5.8,0,1
195,20,45,45,44,0,12.8,1,1
196,20,44,48,44,0,18,1,1
197,20,47,45,45,0,6,1,1
198,20,43,42,42,0,5,0,1
199,20,42,42,46,0,3.3,1,1
200,20,41,41,41,1,4.5,1,1
