"ID","Hospital","Responset1","Responset2","Responset3","Trt","Experience","Gender","Size"
93,10,42,42,43,0,7.6,1,0
94,10,32,33,35,1,14.1,0,0
95,10,32,38,37,1,14.9,0,0
96,10,37,37,38,1,5.5,1,0
97,10,37,36,40,1,5,1,0
98,10,31,34,35,1,5.3,0,0
99,10,42,41,42,0,4.1,1,0
100,10,40,40,39,1,3.6,1,0
101,11,40,40,39,1,5.3,1,0
102,11,39,39,37,1,8.2,1,0
103,11,36,41,37,1,3.5,1,0
104,11,40,40,42,1,4.9,1,0
105,11,44,42,39,0,6.7,0,0
106,11,36,39,40,1,14.2,1,0
107,11,38,40,43,1,9.7,1,0
108,11,38,39,40,1,7.7,1,0
109,11,34,37,41,1,13.7,0,0
110,11,32,35,35,1,10.2,0,0
111,12,39,41,42,0,4.7,0,1
112,12,41,41,41,0,6,0,1
113,12,39,41,40,1,3.1,1,1
114,12,37,38,37,1,19.2,0,1
115,12,41,43,42,0,3.5,0,1
116,12,35,35,40,1,3.5,0,1
117,12,39,39,41,1,11.5,0,1
118,12,41,43,40,1,11.8,1,1
119,12,38,40,41,0,3.7,0,1
120,12,42,44,44,0,8.7,0,1
121,13,37,41,41,1,3.2,1,1
122,13,32,36,35,1,10.8,0,1
123,13,30,37,34,1,9.1,0,1
124,13,39,43,41,0,8.4,1,1
125,13,42,39,41,0,13.4,1,1
126,13,33,35,36,1,3.6,0,1
127,13,35,36,37,1,3.9,0,1
128,13,43,40,36,0,5.6,0,1
129,13,41,43,41,0,4.2,1,1
130,13,38,38,38,0,8.9,0,1
131,14,41,36,38,0,3.5,1,0
132,14,36,34,35,1,6.1,1,0
133,14,36,37,36,1,3.4,1,0
134,14,32,34,33,1,8.7,1,0
135,14,34,35,36,1,4.4,1,0
136,14,39,37,37,0,11.4,0,0
137,14,41,38,41,0,11.7,1,0
138,14,31,32,34,1,18.4,1,0
139,14,32,32,34,1,10.8,0,0
140,14,38,37,36,0,3.3,0,0
141,15,43,41,40,0,5.4,1,0
142,15,39,36,38,1,4.7,1,0
143,15,33,31,33,1,8.4,0,0
144,15,41,42,39,0,8.1,0,0
145,15,36,40,40,1,10,1,0
146,15,38,40,38,0,10.1,0,0
147,15,37,43,41,0,4.6,0,0
148,15,44,41,42,0,3.7,1,0
149,15,40,38,39,0,3.7,0,0
150,15,34,34,37,1,9.7,1,0
151,16,46,43,41,0,5.4,1,1
152,16,43,42,41,0,11.1,0,1
153,16,46,43,43,0,4.7,1,1
154,16,36,39,41,1,5.1,1,1
155,16,42,41,47,1,6.3,1,1
156,16,40,42,42,1,8.1,1,1
157,16,40,39,41,0,7.8,0,1
158,16,37,39,39,0,17.6,0,1
159,16,39,39,39,1,3.5,0,1
160,16,42,40,45,1,9.6,1,1
161,17,32,38,36,1,9.2,0,0
162,17,34,34,36,1,13,1,0
163,17,39,38,37,0,9.3,0,0
164,17,34,35,37,1,6.4,0,0
165,17,34,38,43,1,11.2,1,0
166,17,35,36,37,1,6.1,0,0
167,17,31,35,33,1,17.2,0,0
168,17,38,40,37,0,33.6,0,0
169,17,41,41,41,0,11.4,1,0
170,17,40,39,45,0,3.7,1,0
171,18,41,43,43,0,9,0,1
172,18,34,38,39,1,5.3,0,1
173,18,43,42,44,1,7.1,1,1
174,18,41,41,46,0,6.6,1,1
175,18,41,46,41,0,7.6,0,1
176,18,45,44,44,0,6.1,1,1
177,18,39,40,41,1,30.7,1,1
178,18,38,45,48,0,8.9,1,1
179,18,39,42,41,1,13.6,1,1
180,18,48,43,47,0,3.4,1,1
181,19,42,44,46,0,2.3,1,0
182,19,36,39,39,1,16.5,1,0
183,19,41,41,42,0,12.7,1,0
184,19,34,35,40,1,13,0,0
185,19,33,36,31,1,12,0,0
186,19,34,34,38,1,5,0,0
187,19,34,38,37,1,8.7,1,0
188,19,40,42,42,0,6.2,1,0
189,19,35,36,39,1,4.4,1,0
190,19,38,37,41,1,14.6,1,0
191,20,41,43,41,0,7.7,0,1
192,20,38,39,34,1,6.9,1,1
193,20,38,38,39,1,7.3,1,1
194,20,41,41,40,0,9.4,1,1
195,20,41,43,40,0,5.6,0,1
196,20,45,43,44,0,5,1,1
197,20,41,40,40,0,4.5,0,1
198,20,36,36,37,1,15.1,1,1
199,20,39,40,37,1,9.9,1,1
200,20,40,41,41,0,7.1,0,1
