"ID","Hospital","Responset1","Responset2","Responset3","Trt","Experience","Gender","Size"
86,9,44,42,42,0,12.6,1,1
87,9,40,40,37,1,4.4,1,1
88,9,43,46,44,0,13.7,1,1
89,9,36,41,40,1,8.9,0,1
90,9,36,36,40,1,14.5,0,1
91,10,43,44,41,1,4.1,1,1
92,10,38,41,42,1,4,1,1
93,10,38,37,40,1,9.3,0,1
94,10,40,42,38,0,6.5,0,1
95,10,37,40,41,1,6.2,0,1
96,10,38,40,41,1,7.5,1,1
97,10,38,43,43,1,12,1,1
98,10,42,41,44,0,13,0,1
99,10,40,39,42,1,3.5,1,1
100,10,40,39,43,1,8.8,1,1
101,11,38,40,43,1,13.4,1,1
102,11,33,41,38,1,23.3,0,1
103,11,39,39,40,0,9.9,0,1
104,11,40,41,41,1,20.1,0,1
105,11,41,45,42,1,12.1,1,1
106,11,43,41,44,1,8.1,1,1
107,11,45,46,44,1,3.7,1,1
108,11,44,44,46,1,6.2,1,1
109,11,40,40,42,1,8.5,0,1
110,11,38,41,39,0,8.5,0,1
111,12,39,37,40,0,9.3,0,0
112,12,40,40,38,0,10.4,1,0
113,12,39,38,36,1,2.5,1,0
114,12,35,34,38,1,5.4,0,0
115,12,36,37,39,1,2.4,1,0
116,12,39,44,40,0,5.7,1,0
117,12,38,36,36,0,15.1,0,0
118,12,33,35,37,1,5.6,0,0
119,12,31,34,35,1,19.2,0,0
120,12,37,37,36,0,4.6,0,0
121,13,37,37,41,1,9.9,1,1
122,13,43,41,44,0,4.8,1,1
123,13,38,39,37,0,9,0,1
124,13,39,42,39,1,3.3,1,1
125,13,36,38,37,1,8.6,1,1
126,13,40,41,41,1,11.2,1,1
127,13,45,41,44,0,1.7,1,1
128,13,36,35,41,1,6.4,0,1
129,13,39,36,37,1,6.6,0,1
130,13,37,38,38,1,8.1,0,1
131,14,34,36,33,1,8.4,0,0
132,14,35,37,39,0,2,0,0
133,14,38,39,39,0,10.8,1,0
134,14,43,38,39,0,12.6,1,0
135,14,37,37,37,0,10.2,0,0
136,14,40,40,40,0,6.2,1,0
137,14,33,34,39,1,10.4,1,0
138,14,42,41,38,0,4.4,0,0
139,14,32,37,37,1,9.2,1,0
140,14,43,42,41,0,6.6,1,0
141,15,42,41,42,0,8.5,1,1
142,15,39,38,42,1,8.9,1,1
143,15,40,41,42,1,4,1,1
144,15,42,43,44,0,10.9,1,1
145,15,37,39,38,1,4.2,0,1
146,15,37,41,42,1,6.9,0,1
147,15,44,44,45,0,5.2,1,1
148,15,37,36,39,1,18.3,0,1
149,15,40,41,40,1,5.9,0,1
150,15,44,43,42,0,4.7,0,1
151,16,42,44,42,0,9,1,1
152,16,46,43,43,0,7.8,1,1
153,16,41,43,41,0,12.2,1,1
154,16,40,42,37,1,5.4,1,1
155,16,44,42,41,0,10.4,0,1
156,16,45,43,45,0,3.8,1,1
157,16,41,38,43,1,2.9,1,1
158,16,43,39,43,0,3.6,0,1
159,16,41,44,44,0,32.4,1,1
160,16,46,43,46,0,4.7,1,1
161,17,36,39,36,1,10.3,0,0
162,17,35,39,39,1,14.3,1,0
163,17,39,37,41,1,6.2,1,0
164,17,38,37,37,1,8.8,0,0
165,17,41,40,41,0,5.5,1,0
166,17,41,36,42,1,9.8,1,0
167,17,36,35,37,0,9.1,1,0
168,17,40,41,38,0,8.3,1,0
169,17,43,41,40,0,8.9,1,0
170,17,41,40,41,0,11.5,1,0
171,18,38,39,41,1,8,1,0
172,18,42,42,39,0,11.7,0,0
173,18,37,38,38,1,7.9,1,0
174,18,35,36,38,1,18.1,0,0
175,18,38,43,40,1,7.5,1,0
176,18,38,42,41,0,3.2,0,0
177,18,40,40,43,0,10.1,1,0
178,18,37,39,41,1,6.4,1,0
179,18,43,37,40,0,7.4,0,0
180,18,38,43,41,0,19,1,0
181,19,44,43,41,1,6.2,1,1
182,19,42,44,38,0,3.9,0,1
183,19,38,38,39,1,10.6,0,1
184,19,44,45,44,0,6.2,1,1
185,19,44,45,41,0,4.6,1,1
186,19,42,40,40,0,4.1,1,1
187,19,40,42,38,1,9.2,1,1
188,19,39,40,43,0,6.2,0,1
189,19,35,38,40,1,7,0,1
190,19,39,40,44,0,11.2,1,1
191,20,40,40,43,1,4.5,1,1
192,20,45,44,44,0,8,0,1
193,20,39,38,41,0,16,0,1
194,20,46,46,47,0,8.6,1,1
195,20,40,41,44,1,21.7,1,1
196,20,45,43,46,0,6.8,1,1
197,20,47,47,46,0,12.1,1,1
198,20,47,47,50,0,12.3,1,1
199,20,39,39,40,1,10,1,1
200,20,40,41,41,1,7.4,1,1
